Title,Company,Experience,Salary,Location,Posted,Openings,Skills,Job Description,Job Link
Executive - Oracle Fin,KPMG India,0 - 6 years,Not Disclosed,Gurugram,3+ weeks ago,1,"Basic, Networking, Project management, Focus, Manager Technology, Oracle Fusion, professional services, Oracle, Core finance, international clients",Not specified,https://www.naukri.com/job-listings-executive-oracle-fin-kpmg-india-gurugram-0-to-6-years-080525501884
Analyst Programmer,Apropos Technologies,0 - 1 years,Not Disclosed,Chennai,3+ weeks ago,1,"c#, server, bca, C++, VB.NET, SQL, CV, Web technologies, Web services, Senior Analyst, Coding, web, Software, Software services, applications",Not specified,https://www.naukri.com/job-listings-analyst-programmer-apropos-technologies-chennai-0-to-1-years-070218500764
DOT NET DEVELOPERS,Godigi Infotech,0 - 1 years,Not Disclosed,Pune,3+ weeks ago,1,"jQuery, html5, Programming, Javascript, ASP.Net, .Net, WCF, WPF, SQL, Ajax",Not specified,https://www.naukri.com/job-listings-dot-net-developers-godigi-infotech-pune-0-to-1-years-061123500200
Game Programmer Intern,Reliance Games,No fixed duration,Unpaid,Pune,3+ weeks ago,1,"QA, 3D Game Development, Design Architect, Conceptualization, Programming, IOS, Android, Technical documentation, Testing",Not specified,https://www.naukri.com/job-listings-game-programmer-intern-reliance-games-pune-0-to-1-years-060722500343
ANDROID DEVELOPER,Godigi Infotech,0 - 1 years,Not Disclosed,New Delhi,3+ weeks ago,1,"XML, MySQL, Android SDK, Android",Not specified,https://www.naukri.com/job-listings-android-developer-godigi-infotech-new-delhi-0-to-1-years-061123500194
WordPress Developer,Granth Creations,0 - 3 years,Not Disclosed,Ahmedabad,3+ weeks ago,1,"Site integration, Training, Content management, Backend, Front end, Wordpress, Programming, Web designing, Troubleshooting, Monitoring",Not specified,https://www.naukri.com/job-listings-wordpress-developer-granth-creations-ahmedabad-0-to-3-years-070824500967
PHP WORDPRESS DEVELOPER,Godigi Infotech,0 - 1 years,Not Disclosed,Pune,3+ weeks ago,1,"CSS, jQuery, html5, Wordpress, Javascript, PHP, bootstrap",Not specified,https://www.naukri.com/job-listings-php-wordpress-developer-godigi-infotech-pune-0-to-1-years-061123500208
PHP Developers,Cyber Studioz,0 - 3 years,Not Disclosed,Noida,3+ weeks ago,1,"Open source, Core PHP",Not specified,https://www.naukri.com/job-listings-php-developers-cyber-studioz-pvt-ltd-noida-0-to-3-years-070520500082
Associate Accounts,ABT infoCloud,0 - 1 years,Not Disclosed,Coimbatore,3+ weeks ago,1,"Bank reconciliation, Accounting, Banking, Reconciliation, Vendor payments, Tally software, MS Office, Monitoring",Not specified,https://www.naukri.com/job-listings-associate-accounts-abt-info-net-coimbatore-0-to-1-years-050424501765
Business Development Manager,Mind Digital Group,0 - 5 years,Not Disclosed,Delhi,3+ weeks ago,1,"online marketing, development, database, online sales, cold calling, customer service, coordinationmonitoring, networking, ncr, support, events",Not specified,https://www.naukri.com/job-listings-business-development-manager-mind-digital-group-delhi-0-to-5-years-020915502605
SENIOR WEB DEVLOPER,The Art Brew Creative,0 - 3 years,Not Disclosed,Chennai,3+ weeks ago,1,"Web technologies, html5, Wordpress, Javascript, CMS, E-commerce, CSS3",Not specified,https://www.naukri.com/job-listings-senior-web-devloper-the-art-brew-creative-company-chennai-0-to-3-years-030425501312
PHP Developer,Digital Web Avenue (I) Pvt. Ltd,0 - 3 years,Not Disclosed,Kolkata,3+ weeks ago,1,"ck end, front end, php mysql, css, my sql, sql datase, technical, testing, developing, javascript, application development, sql, database, project manager, application, php, html, support",Not specified,https://www.naukri.com/job-listings-php-developer-digital-web-avenue-i-pvt-ltd-kolkata-0-to-3-years-030216503318
Senior Consultant,Inspira Enterprise India,0 - 5 years,Not Disclosed,"Warangal, Hyderabad, Nizamabad",3+ weeks ago,1,"artifactory, scr, burp suite, cyber security, owasp, information security, vulnerability assessment, dast, threat modeling, application security, jenkins, integration, vapt, sast, penetration testing, aws, web application security, application security testing",Not specified,https://www.naukri.com/job-listings-senior-consultant-inspira-enterprise-india-pvt-ltd-warangal-hyderabad-nizamabad-0-to-5-years-060325502382
Android - Mobile Developer,Softelixir,0 - 3 years,Not Disclosed,New Delhi,3+ weeks ago,1,"facebook, android, mobile, social network, twitter, web, xml, mobile applications, json, working, web s, applications, hardware",Not specified,https://www.naukri.com/job-listings-android-mobile-developer-softelixir-infotech-p-ltd-new-delhi-0-to-3-years-030216500808
iOS - Mobile Developer,Softelixir,0 - 3 years,Not Disclosed,New Delhi,3+ weeks ago,1,"oop, be, sqlite, webs, mobile, json, interpersonal skills, xcode, opengl",Not specified,https://www.naukri.com/job-listings-ios-mobile-developer-softelixir-infotech-p-ltd-new-delhi-0-to-3-years-030216500803
React Native Professional,Scriptoptim Infotech,0 - 2 years,Not Disclosed,Surat,3+ weeks ago,1,"react.js, marketing, operations, leadership, general management, leadership skills, problem solving, creativity, javascript, project planning, communication skills",Not specified,https://www.naukri.com/job-listings-react-native-professional-scriptoptim-infotech-surat-0-to-2-years-020724502082
Flutter Developer,Scriptoptim Infotech,0 - 2 years,Not Disclosed,Surat,3+ weeks ago,1,Flutter Developer,Not specified,https://www.naukri.com/job-listings-flutter-developer-scriptoptim-infotech-surat-0-to-2-years-020724502182
Android - Mobile Developer,Softelixir,0 - 4 years,Not Disclosed,Delhi,3+ weeks ago,1,"mobile, JSON, Mobile applications, Android, Web services, network integration, web, XML, Social networking, Hardware, developer, Camera, Facebook, applications",Not specified,https://www.naukri.com/job-listings-android-mobile-developer-softelixir-infotech-p-ltd-delhi-0-to-4-years-010318500598
Senior Software Developer,Pripton Innovations,4 - 6 years,Not Disclosed,Kolkata,1 week ago,10,"C#, VISUALSTUDIO, API, ORACLE, SQL, GITLAB",Not specified,https://www.naukri.com/job-listings-senior-software-developer-pripton-innovations-kolkata-4-to-6-years-250625025769
Hiring Senior Software Developers @Vadodara,Healthcare Informatics,5 - 8 years,Not Disclosed,Vadodara,1 week ago,5,"C#, Web Api, Angular, SQL",Not specified,https://www.naukri.com/job-listings-hiring-senior-software-developers-vadodara-healthcare-informatics-vadodara-5-to-8-years-230625017190
"Immediate reqd Sr Software Developer -JAVA | Pune, Ahmedabad",Wisework Consultancy,5 - 10 years,Not Disclosed,"Gandhinagar, Pune, Ahmedabad",2 weeks ago,2,"Spring Boot, Java, Team Handling, Scalability, Design Patterns, OOPS, J2Ee, Microservices, Java 8, Coding, AWS, Hibernate, System Design, Data Structures, Code Writing, Code Review, Spring, java developer, Distribution System, Backend, Algorithms, Offshore Projects, Scaling, agile, Syntax, support",Not specified,https://www.naukri.com/job-listings-immediate-reqd-sr-software-developer-java-pune-ahmedabad-wisework-consultancy-gandhinagar-pune-ahmedabad-5-to-10-years-150625003235
iOS - Mobile Developer,Softelixir,0 - 4 years,Not Disclosed,Delhi,3+ weeks ago,1,"OpenGL, mobile, JSON, Sound, IOS, Business Executive, oop, Interpersonal skills, Web services, SQLite, cocos2d, developer, Logic",Not specified,https://www.naukri.com/job-listings-ios-mobile-developer-softelixir-infotech-p-ltd-delhi-0-to-4-years-010318500596
"Sr. Software Development Engineer, FBA Inventory Management",Amazon,5 - 10 years,Not Disclosed,Bengaluru,2 weeks ago,1,"Supply chain, Architectural design, Automation tools, Inventory management, Data structures, System design, Transaction processing, Internship, Distribution system, Distribution network",Not specified,https://www.naukri.com/job-listings-sr-software-development-engineer-fba-inventory-management-amazon-development-centre-india-pvt-ltd-bengaluru-5-to-10-years-170625504304
Senior Software Engineer Full Stack Development,Heycoach,5 - 10 years,Not Disclosed,Bengaluru,4 days ago,Not specified,"Full Stack Development, Docker, GCP, CI/CD, Node.js, ML models, React.js, AWS, Python, Kubernetes",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-full-stack-development-heycoach-bengaluru-5-to-10-years-300625904430
MMSI Trainee Application Form,Mms Maritime,0 - 2 years,Not Disclosed,Mumbai,3+ weeks ago,1,MMSI Trainee Application Form (DCDT/TME),Not specified,https://www.naukri.com/job-listings-mmsi-trainee-application-form-mms-maritime-india-mumbai-0-to-2-years-010824502116
Datacom developer (Software Engineer/Lead Engineer/ Senior Technical L,Confidential,8 - 13 years,35-90 Lacs P.A.,"Hyderabad, Pune, Bengaluru",4 days ago,3,"C, Broadcom Switch, Terminal Services, Networking, chasis, Debugging, Router, Routing, Remote Access, Switching, marval",Not specified,https://www.naukri.com/job-listings-datacom-developer-software-engineer-lead-engineer-senior-technical-l-aarons-visions-hyderabad-pune-bengaluru-8-to-13-years-130123000229
"Sr. Software Development Engineer, Device OS",Amazon,8 - 13 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Product management, Computer science, Linux, Coding, Debugging, System design, Application development, Middleware, Internship, Embedded software",Not specified,https://www.naukri.com/job-listings-sr-software-development-engineer-device-os-amazon-development-centre-india-pvt-ltd-bengaluru-8-to-13-years-310525500782
Senior Software Engineer (DOT Net Developer),Thales,2 - 8 years,Not Disclosed,Noida,2 weeks ago,1,"Computer science, Aerospace, Analytical, Active directory, MVC, SAML, microsoft, Middleware, Distribution system, Identity management",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-dot-net-developer-thales-india-pvt-ltd-noida-2-to-8-years-180625503640
Senior Software Engineer - Salesforce Developer,Optum,4 - 9 years,Not Disclosed,Gurugram,2 weeks ago,Not specified,"visualforce, software development, sfdc, apex, salesforce, sosl, rest, soql, approval process, validation rules, community cloud, custom objects, triggers, dashboards, process builder, sales, javascript, sales force development, lwc, debugging, visualforce pages, soap",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-salesforce-developer-optum-global-solutions-india-private-limited-gurugram-4-to-9-years-180625926919
"Sr. Software Development Engineer , Aurora Limitless Database",Amazon,5 - 10 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Product management, Cloud computing, Postgresql, Architectural design, Data processing, HTML, Open source, Internship, Distribution system, Team building",Not specified,https://www.naukri.com/job-listings-sr-software-development-engineer-aurora-limitless-database-amazon-development-centre-india-pvt-ltd-bengaluru-5-to-10-years-210325508022
"Software Development Engineer, Device Software Services",Amazon,3 - 8 years,Not Disclosed,Bengaluru,1 week ago,1,"Operational excellence, Coding, Data structures, Troubleshooting, Internship, Distribution system, Software services, Consumer electronics",Not specified,https://www.naukri.com/job-listings-software-development-engineer-device-software-services-amazon-development-centre-india-pvt-ltd-bengaluru-3-to-8-years-270625507191
Senior Software Engineer,Capgemini,4 - 7 years,Not Disclosed,Chennai,4 days ago,Not specified,"software development, software design, production, technical support, software engineering, project management, windows installation, business analysis, software installation, software troubleshooting, java, computer hardware, manufacturing, agile",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-capgemini-technology-services-india-limited-chennai-4-to-7-years-300625904492
Senior Software Engineer,Capgemini,4 - 7 years,Not Disclosed,Coimbatore,4 days ago,Not specified,"software development, software design, production, technical support, software engineering, project management, windows installation, business analysis, software installation, software troubleshooting, java, computer hardware, manufacturing, agile",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-capgemini-technology-services-india-limited-coimbatore-4-to-7-years-300625904086
Senior Software Engineer,Capgemini,4 - 7 years,Not Disclosed,Pune,4 days ago,Not specified,"software development, software design, production, technical support, software engineering, project management, windows installation, business analysis, software installation, software troubleshooting, java, computer hardware, manufacturing, agile",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-capgemini-technology-services-india-limited-pune-4-to-7-years-300625904069
"Senior Software Engineer - Java, Python, Micro services",Eteam,6 - 10 years,20-25 Lacs P.A.,"Kochi, Bengaluru",1 week ago,2,"python, java, java backend, Microservices, kubernetes, linux, docker, SQL",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-java-python-micro-services-eteam-kochi-bengaluru-6-to-10-years-260625035453
Sr Software Developer,Diabos,5 - 10 years,Not Disclosed,Mumbai,3+ weeks ago,1,"Software design, Functional testing, Analytical, Integration testing, Javascript, Ajax, CSS3, Technical documentation",Not specified,https://www.naukri.com/job-listings-sr-software-developer-diabos-mumbai-5-to-10-years-281022502689
Software Developer and Senior Software Developer PHP,Ampere Software,3 - 6 years,Not Disclosed,Noida,3+ weeks ago,1,"CSS, Linux, MySQL, Javascript, Programming, PHP, XHTML, developing, HTML, Perl, Apache",Not specified,https://www.naukri.com/job-listings-software-developer-and-senior-software-developer-php-ampere-software-private-limited-noida-3-to-6-years-260219501187
Senior Software Engineer,NICE,4 - 8 years,Not Disclosed,Pune,4 days ago,Not specified,"algorithms, restful web, continuous integration, mapping, software development, microsoft azure, hibernate, java fullstack, apache tomcat, redis, nice, spring, spring boot, angular, elastic search, java, gcp, flex, jenkins, data structures, software engineering, aws, boot, communication skills",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-nice-interactive-pune-4-to-8-years-300625012436
Sr. Software Developer .Net Technologies,Echofeel,2 - 4 years,Not Disclosed,Mumbai,3+ weeks ago,1,"c#, software, developing, HTML, ajax, platform, sql, web, JavaScript, ASP.net, developer, backend, wcf, applications",Not specified,https://www.naukri.com/job-listings-sr-software-developer-net-technologies-echofeel-mumbai-2-to-4-years-310316502465
Senior Specialist Software Engineer,NICE,12 - 16 years,Not Disclosed,Pune,5 days ago,Not specified,"algorithms, restful web, continuous integration, mapping, software development, microsoft azure, hibernate, java fullstack, apache tomcat, redis, nice, spring, spring boot, angular, elastic search, java, gcp, flex, jenkins, data structures, software engineering, aws, communication skills",Not specified,https://www.naukri.com/job-listings-senior-specialist-software-engineer-nice-interactive-pune-12-to-16-years-290625004422
Senior Software Development Engineer,Amazon,7 - 12 years,Not Disclosed,Bengaluru,3+ weeks ago,1,"Computer science, System architecture, Career development, Coding, Customer satisfaction, Software development life cycle, Issue resolution, Technology solutions, Internship, Distribution system",Not specified,https://www.naukri.com/job-listings-senior-software-development-engineer-amazon-development-centre-india-pvt-ltd-bengaluru-7-to-12-years-010525504305
Senior Software Engineer - CyberGraph,Mimecast,7 - 11 years,Not Disclosed,Bengaluru,1 week ago,1,"Product management, Product quality, Backend, Coding, Cloud, Debugging, jenkins, Troubleshooting, AWS, microservices",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-cybergraph-mimecast-bengaluru-7-to-11-years-260625500407
Sr . Software Developer,Notiva,3 - 8 years,Not Disclosed,Mumbai,3+ weeks ago,1,"jQuery, RDBMS, Coding, MySQL, System design, Application security, MVC, Stored procedures, Oracle, Monitoring",Not specified,https://www.naukri.com/job-listings-sr-software-developer-notiva-mumbai-3-to-8-years-290323500804
"Senior Software Engineer I-React Native, Mobile Release Engineer",Optum,3 - 8 years,Not Disclosed,Hyderabad,4 days ago,Not specified,"continuous integration, ci/cd, devops, release management, aws, kubernetes, android, docker, ansible, java, git, datadog, linux, jenkins, software engineering, shell scripting, github, python, version control, maven, react native, servicenow, grafana, terraform, agile",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-i-react-native-mobile-release-engineer-optum-global-solutions-india-private-limited-hyderabad-3-to-8-years-300625913309
Senior Software Engineer - Data Platform,Procore,3 - 7 years,Not Disclosed,Bengaluru,1 week ago,1,"NoSQL, data security, Debugging, Healthcare, Product design, Unit testing, Distribution system, SQL, Python",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-data-platform-procore-bengaluru-3-to-7-years-260625500471
Sr. Software Developer (Windows Desktop Applications),I- link infosoft Consultants Pvt. Ltd,4 - 8 years,Not Disclosed,Ahmedabad,3+ weeks ago,1,"Automation, MS SQL, Usage, GIT, MS Access, Architecture, Manager Technology, Windows Presentation Foundation, Object oriented programming, Installshield",Not specified,https://www.naukri.com/job-listings-sr-software-developer-windows-desktop-applications-i-link-infosoft-consultants-pvt-ltd-ahmedabad-4-to-8-years-290421501090
Senior Software Developer (.Net),Hadoolytics,4 - 9 years,Not Disclosed,Gurgaon,3+ weeks ago,1,"server, self starter, frameworks, experience, sql server, sql, c net, asp net c, .net, enterprise library, net c net, software developer, senior software",Not specified,https://www.naukri.com/job-listings-senior-software-developer-net-hadoolytics-gurgaon-4-to-9-years-250715500157
Senior Software Developer - Algorithm,Infraveo Technologies,3 - 6 years,Not Disclosed,Remote,3+ weeks ago,1,"Computer science, Backend, Data analysis, Analytical, Javascript, Agile, Data processing, Data structures, Analytics, Python",Not specified,https://www.naukri.com/job-listings-senior-software-developer-algorithm-infraveo-technologies-remote-3-to-6-years-290525504856
Software Development Engineer - Backend,Vegapay,4 - 6 years,Not Disclosed,Bengaluru,1 week ago,1,"C++, Backend, Head Business Development, LMS, Web technologies, Finance, Integration testing, Manager Technology, Programming, Management",Not specified,https://www.naukri.com/job-listings-software-development-engineer-backend-vegapay-bengaluru-4-to-6-years-240625501467
Senior Software Developer,Machadalo,1 - 4 years,Not Disclosed,Delhi,3+ weeks ago,1,"Computer science, Coding, Django, MySQL, Agile, PHP, Data structures, Google AdWords, Software implementation, Python",Not specified,https://www.naukri.com/job-listings-senior-software-developer-machadalo-delhi-1-to-4-years-250221500977
"Senior Software Engineer, Supply Chain Retail Technology",Wayfair,12 - 17 years,Not Disclosed,Bengaluru,1 week ago,1,"Supply chain, Computer science, Backend, HP data protector, Architecture, Coding, TDD, Troubleshooting, Monitoring, Logistics",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-supply-chain-retail-technology-wayfair-technologies-bengaluru-12-to-17-years-240625504734
Senior Software Engineer (Backend-Scala),Zendesk,4 - 9 years,Not Disclosed,Bengaluru,1 week ago,1,"Product management, Data analysis, MySQL, Javascript, Incident management, Customer experience, Customer service, Data warehousing, SDLC, SQL",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-backend-scala-zendesk-bengaluru-4-to-9-years-240625503323
Senior Software Engineer,Reuters,10 - 15 years,Not Disclosed,Bengaluru,1 week ago,1,"SAP, XML, Consulting, Javascript, Flex, Agile, HTTP, JSON, Troubleshooting, Python",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-reuters-news-agency-bengaluru-10-to-15-years-240625506591
Senior Software Developer,Volga Infotech,4 - 9 years,Not Disclosed,Mumbai,3+ weeks ago,1,"Object oriented design, MS SQL, jQuery, ASP.Net, JSON, Agile methodology, Windows, Object oriented programming, Ajax, CSS3",Not specified,https://www.naukri.com/job-listings-senior-software-developer-volga-infotech-pvt-ltd-mumbai-4-to-9-years-241220502421
Senior Software Engineer I,Relx Group,4 - 7 years,Not Disclosed,Bengaluru,1 week ago,1,"Health insurance, Software design, Integration testing, Cloud, Healthcare, Data structures, test driven development, Research, AWS, Analytics",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-i-relx-group-bengaluru-4-to-7-years-240625506007
Senior Software Engineer - Data Archival & Retention,Mimecast,7 - 11 years,Not Disclosed,Bengaluru,1 week ago,1,"Backend, NoSQL, Database design, data security, Customer satisfaction, Manager Technology, microsoft, AWS, Technical documentation",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-data-archival-retention-mimecast-bengaluru-7-to-11-years-240625502015
Senior Software Engineer,Mpokket Financial Services,4 - 6 years,5-15 Lacs P.A.,Bengaluru,1 week ago,15,"Java, Design Patterns, Spring Boot, Microservices, Data Structures And Algorithms, DSA, OOPS, Low Level Design, Kafka, MongoDB, High Level Design, SQL",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-mpokket-financial-services-bengaluru-4-to-6-years-240625026289
Senior Software Developer,Technext Technosoft,2 - 4 years,Not Disclosed,Durgapur,3+ weeks ago,1,"Technical operations, Senior, Coding, Programming, PHP, Software, Time, Prototyping, Management, Verbal communication",Not specified,https://www.naukri.com/job-listings-senior-software-developer-technext-technosoft-pvt-ltd-durgapur-2-to-4-years-161117501982
Sr. Software Engineer - Backend,"Technology, Information and Internet",10 - 13 years,50-55 Lacs P.A.,Bengaluru,2 weeks ago,1,"RDBMS, Design capabilities, Nodejs, SQL",Not specified,https://www.naukri.com/job-listings-sr-software-engineer-backend-multi-recruit-bengaluru-10-to-13-years-190625014944
Senior Software Engineer,Certinia,4 - 7 years,15-25 Lacs P.A.,Bengaluru,2 weeks ago,15,"Salesforce, Java, Object Oriented Programming, Python",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-certinia-bengaluru-4-to-7-years-190625014048
Software Development Test Engineer,Thyrocare,2 - 4 years,Not Disclosed,"Bangalore Rural, Mumbai (All Areas)",2 weeks ago,3,"Java, Automation Testing, Api Automation, NoSQL, Rest Assured, Aiml, Selenium, AWS, SQL",Not specified,https://www.naukri.com/job-listings-software-development-test-engineer-thyrocare-bangalore-rural-mumbai-all-areas-2-to-4-years-190625011103
Software Developer / Senior Software Developer,Eicore Technologies,3 - 6 years,Not Disclosed,"Panipat, Yamunanagar, Faridabad, Sonipat, Gurugram, Hisar",3+ weeks ago,1,"Object oriented design, MS SQL, jQuery, Version control, Database design, Javascript, HTML, Unit testing, SQL, Ajax",Not specified,https://www.naukri.com/job-listings-software-developer-senior-software-developer-eicore-technologies-panipat-yamunanagar-faridabad-sonipat-gurugram-hisar-3-to-6-years-240620500325
Senior Software Developer,ANB Systems,4 - 7 years,Not Disclosed,Chennai,3+ weeks ago,1,"Computer science, jQuery, Front end, TDD, XML, Django, HTML, Unit testing, SQL, Python",Not specified,https://www.naukri.com/job-listings-senior-software-developer-anb-systems-private-limited-chennai-4-to-7-years-200325507276
Software Development Test Engineer,66degrees,5 - 8 years,15-20 Lacs P.A.,Bengaluru,1 week ago,1,"Performance Testing, Java, Selenium Webdriver, Appium, JMeter, Jenkins, Maven, Rest Assured, API Testing, Automation Testing, Selenium, Python",Not specified,https://www.naukri.com/job-listings-software-development-test-engineer-66degrees-bengaluru-5-to-8-years-230625007344
Sr. Full Stack Software Developer,Novus Insights,5 - 7 years,Not Disclosed,Gurugram,3+ weeks ago,1,"Backend, Version control, Architecture, Data modeling, Database design, GCP, Postgresql, MySQL, Javascript, Powerpoint",Not specified,https://www.naukri.com/job-listings-sr-full-stack-software-developer-novus-insights-gurugram-5-to-7-years-190525500939
Senior Software Engineer,WIPRO GE HEALTHCARE PRIVATE LIMITED,6 - 11 years,Not Disclosed,Bengaluru,1 week ago,1,"System architecture, Interpersonal skills, Software design, Networking, Coding, Database design, Debugging, Healthcare, Unit testing, Analytics",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-wipro-ge-healthcare-private-limited-bengaluru-6-to-11-years-210625500349
Senior Software Developer,Accusol Technologies,2 - 3 years,Not Disclosed,Ahmedabad,3+ weeks ago,1,"b tech, technical knowledge, net vb net, technical, leadership skills, .net, mca, software developer, net, sql server, sql, asp net",Not specified,https://www.naukri.com/job-listings-senior-software-developer-accusol-technologies-pvt-ltd-ahmedabad-2-to-3-years-200715501993
Sr . Software Developer,Inventyv Software Services,4 - 8 years,Not Disclosed,Ahmedabad,3+ weeks ago,1,"Automation, MS SQL, GIT, Architecture, Database, Manager Technology, ASP.Net, SVN, Object oriented programming",Not specified,https://www.naukri.com/job-listings-sr-software-developer-inventyv-software-services-ahmedabad-4-to-8-years-200922502009
Senior software engineer,Leading Client,7 - 9 years,Not Disclosed,"Mumbai, Delhi / NCR, Bengaluru",2 weeks ago,1,"Java, WebDriver, Maven, Junit, Appium, REST API, Karate, Core Java, REST ASSURED, TestNG, Java IDE, Gradle, Selenium",Not specified,https://www.naukri.com/job-listings-senior-software-engineer-iospl-technology-services-private-limited-mumbai-delhi-ncr-bengaluru-7-to-9-years-200625930215
Sr. Software Engineer,Edifecs Technologies,2 - 5 years,Not Disclosed,"Kolkata, Mumbai, New Delhi, Hyderabad, Pune, Chennai, Bengaluru",1 week ago,1,"Data management, Coding, XML, JSP, Shell scripting, JDBC, Healthcare, J2Ee, Oracle, SQL",Not specified,https://www.naukri.com/job-listings-sr-software-engineer-edifecs-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-2-to-5-years-210625501043
Sr Software Developer - PHP,Kite Web Technologies,6 - 11 years,Not Disclosed,New Delhi,3+ weeks ago,1,"Symfony, MySQL, Research, Core PHP",Not specified,https://www.naukri.com/job-listings-sr-software-developer-php-kite-web-technologies-pvt-ltd-new-delhi-6-to-11-years-211124507505
Senior Software Developer - Dot Net,Virtuoso Infotech,3 - 8 years,Not Disclosed,Pune,3+ weeks ago,1,"Backend, GIT, Web technologies, Enterprise applications, Analytical, .Net, MVC, SQL",Not specified,https://www.naukri.com/job-listings-senior-software-developer-dot-net-virtuoso-infotech-pvt-ltd-pune-3-to-8-years-161222501503
Senior Software Developer (.Net),Hadoolytics,4 - 9 years,Not Disclosed,Gurgaon,3+ weeks ago,1,"ASP.Net, Supervision, SQL, Enterprise library",Not specified,https://www.naukri.com/job-listings-senior-software-developer-net-hadoolytics-gurgaon-4-to-9-years-231220501827
Senior Software Developer,Volga Infotech,5 - 8 years,Not Disclosed,"Mumbai, Mumbai",3+ weeks ago,1,"communications skills, web 2 0, object oriented design, developing, windows, ajax, asp net, sql, ms sql, web, design patterns, design, html, developer, object oriented programming, net, dojo",Not specified,https://www.naukri.com/job-listings-senior-software-developer-volga-infotech-pvt-ltd-mumbai-mumbai-5-to-8-years-150715503471
Senior Software Developer - iOS,Virtuoso Infotech,4 - 9 years,Not Disclosed,Pune,3+ weeks ago,1,"GIT, MVVM, Analytical, Swift, Mobile applications, IOS",Not specified,https://www.naukri.com/job-listings-senior-software-developer-ios-virtuoso-infotech-pvt-ltd-pune-4-to-9-years-161222501504
Senior Software Developer,Istudio Technologies,2 - 3 years,Not Disclosed,Chennai,3+ weeks ago,1,"jQuery, Front end, Web services, html5, PHP, JSON, MVC, Python, CSS3, microservices",Not specified,https://www.naukri.com/job-listings-senior-software-developer-istudio-technologies-chennai-2-to-3-years-100720501553
"Software Developer/Senior Software Developer (C, C++, POS)",BonusHub,2 - 6 years,Not Disclosed,Noida,3+ weeks ago,1,"C++, Linux, Coding, Application programming, Windows, Unit testing, SDLC",Not specified,https://www.naukri.com/job-listings-software-developer-senior-software-developer-c-c-pos-bonushub-digital-solutions-pvt-ltd-noida-2-to-6-years-040225505266
Senior Software developer,Paycable Solutions India,2 - 7 years,Not Disclosed,Mumbai,3+ weeks ago,1,"Entry, Agency, Senior, Time management, Software, Problem, Market, Negotiation skills, Recruitment, Open",Not specified,https://www.naukri.com/job-listings-senior-software-developer-paycable-solutions-india-pvt-ltd-mumbai-2-to-7-years-090917500573
Software Developer / Senior Software Developer,Eicore Technologies,3 - 6 years,Not Disclosed,Mumbai,3+ weeks ago,1,"MS SQL, jQuery, Database design, ADO.Net, Javascript, .Net, SOAP, SQL, Ajax",Not specified,https://www.naukri.com/job-listings-software-developer-senior-software-developer-eicore-technologies-mumbai-3-to-6-years-150121500990
Senior Software Developer (Back-End-Heavy),Turing Global India,6 - 8 years,Not Disclosed,Remote,3+ weeks ago,1,"Automation, Backend, Architectural design, Manager Quality Control, Ruby, Distribution system, Object oriented programming, Fraud detection, SDLC",Not specified,https://www.naukri.com/job-listings-senior-software-developer-back-end-heavy-turing-remote-6-to-8-years-140125506850
Sr. Software Developer,Dots Info Systems,2 - 4 years,Not Disclosed,Mumbai,3+ weeks ago,1,"software, web, ASP.net, .net, developer, 3.5, Sr. Software Developer, SQL",Not specified,https://www.naukri.com/job-listings-sr-software-developer-dots-info-systems-i-pvt-ltd-mumbai-2-to-4-years-090516500146
"Android, Mobile Engineer / Senior Software Engineer",Hsbc,6 - 7 years,Not Disclosed,Pune,Today,1,"MVVM, Memory management, splunk, Unit testing, ios development, Troubleshooting, Open source, JIRA, Financial services, Android",Not specified,https://www.naukri.com/job-listings-android-mobile-engineer-senior-software-engineer-hsbc-electronic-data-processing-india-pvt-ltd-pune-6-to-7-years-040725502246
Sr Staff Software Engineer,GE India Ltd,14 - 22 years,Not Disclosed,Hyderabad,Today,1,"Application deployment, Automation, orchestration, Networking, Architecture, Cloud, Infrastructure, Deployment, Information technology, Python",Not specified,https://www.naukri.com/job-listings-sr-staff-software-engineer-ge-india-ltd-hyderabad-14-to-22-years-040725500974
